"package","github_repo","avg_downloads","2021","2022","2023","2024","2025","top","pagerank","value_class"
"webargs","marshmallow-code/webargs","14570602","4892111","7551618","11391233","22102258","26915791","True","2.208e-05","D"
"jsonpath-python","sean2077/jsonpath-python","14323421","26559","481460","774911","13930514","56403662","True","2.206e-05","D"
"vertica-python","vertica/vertica-python","15416758","2973851","5435878","7264968","16530834","44878258","True","2.205e-05","D"
"htmlmin","mankyd/htmlmin","15413104","9234689","16640333","20892832","17122610","13175058","True","2.205e-05","D"
"priority","","14096697","10293827","8043427","7493375","15324743","29328113","True","2.202e-05","D"
"xformers","","15375062","835","97132","15106480","17758526","43912337","True","2.199e-05","D"
"pynvml","gpuopenanalytics/pynvml","13683584","994961","8039610","8585522","19374597","31423232","True","2.193e-05","D"
"collections-extended","mlenzen/collections-extended","15320367","21777718","18372170","16297806","9981575","10172564","True","2.191e-05","D"
"llama-index-indices-managed-llama-cloud","","15308130","0","0","0","11658175","64882476","True","2.19e-05","D"
"apache-airflow-providers-sftp","","15295501","558355","3388299","9607459","23866289","39057101","True","2.188e-05","D"
"channels","","13312522","4265119","5964435","8127837","16536988","31668230","True","2.187e-05","D"
"datefinder","akoumjian/datefinder","15285137","1043453","1773637","8284666","31701132","33622796","True","2.186e-05","D"
"jproperties","tblue/python-jproperties","15276190","3933537","11064202","16007210","19133062","26242940","True","2.185e-05","D"
"rq","rq/rq","15278515","5734566","7549359","11973447","18784721","32350483","True","2.185e-05","D"
"txaio","","14163610","5933182","7686010","9319447","18251459","29627953","True","2.175e-05","D"
"robotframework-pythonlibcore","robotframework/pythonlibcore","11623320","2193088","5558882","9902662","19077321","21384649","True","2.175e-05","D"
"multitasking","","13728672","2571697","4203101","6615668","19354908","35897986","True","2.175e-05","D"
"python-ulid","mdomke/python-ulid","8887544","226675","476766","2509914","8620082","32604283","True","2.175e-05","D"
"zthreading","","15180126","21688002","18275394","16114328","9801094","10021814","True","2.171e-05","D"
"django-appconf","django-compressor/django-appconf","15176161","8423063","9761772","11655212","17974692","28066068","True","2.171e-05","D"
"python-keycloak","","12806375","2428602","3715285","5041058","10701314","42145616","True","2.163e-05","D"
"standard-aifc","","1285199","0","0","0","74053","6351944","False","2.158e-05","D"
"arviz","arviz-devs/arviz","15068794","3516570","7357359","15359444","21208113","27902483","True","2.155e-05","D"
"types-python-slugify","python/typeshed","15069434","226502","1462248","3390929","13010930","57256560","True","2.155e-05","D"
"scs","","13070992","3524928","10105788","6990983","18779894","25953365","True","2.149e-05","D"
"dockerfile-parse","containerbuildsystem/dockerfile-parse","14038996","1902783","4456717","8594870","14998598","40242014","True","2.148e-05","D"
"wordcloud","amueller/word_cloud","14227154","6255737","8965481","12857533","20483827","22573194","True","2.143e-05","D"
"pytest-ordering","ftobia/pytest-ordering","14854518","4809428","6169512","9747393","19878281","33667976","True","2.141e-05","D"
"pyenchant","pyenchant/pyenchant","12203843","4511259","5435087","4654548","7318798","39099521","True","2.132e-05","D"
"launchdarkly-eventsource","launchdarkly/python-eventsource","11249378","0","0","126728","21402560","34717604","True","2.129e-05","D"
"o365","","14864437","1935649","4581732","9570627","22101160","36133019","True","2.126e-05","D"
"pyzipper","danifus/pyzipper","14864853","1889332","3263823","6174538","16191646","46804924","True","2.126e-05","D"
"pulumi","","14846487","720183","3015760","11094153","15169451","44232889","True","2.124e-05","D"
"cerberus-python-client","nike-inc/cerberus-python-client","14825896","9868939","14719382","16676497","17848728","15015935","True","2.121e-05","D"
"python-ipware","un33k/python-ipware","4597812","0","0","394336","7754781","14839945","False","2.12e-05","D"
"moreorless","thatch/moreorless","12269818","496337","834731","2388813","32865994","24763213","True","2.116e-05","D"
"tensorflow-io","tensorflow/io","13866862","1813063","4578489","26339664","26688378","9914715","True","2.114e-05","D"
"checksumdir","","14713712","2743963","4662577","12341373","19189214","34631434","True","2.105e-05","D"
"dicttoxml","","14708582","12286809","10836031","12888561","18054227","19477283","True","2.104e-05","D"
"mlflow-tracing","mlflow/mlflow","6710401","0","0","0","0","33552003","False","2.102e-05","D"
"alibabacloud-tea-openapi","","9640583","45902","154697","651320","1907198","45443799","True","2.102e-05","D"
"oslo-config","","13066005","13027724","12535307","15257818","10879553","13629623","True","2.099e-05","D"
"torchsde","google-research/torchsde","14655134","11106","751197","14980213","19975089","37558064","True","2.096e-05","D"
"hishel","","14270788","0","0","11584","12429471","58912884","True","2.093e-05","D"
"types-jsonschema","","14635032","29751","1143261","6661609","17411692","47928849","True","2.093e-05","D"
"opentelemetry-instrumentation-aiohttp-client","","14623147","144648","3826127","6265002","15787679","47092278","True","2.092e-05","D"
"dependency-injector","","14608517","4015287","7549979","12207541","16148770","33121006","True","2.09e-05","D"
"pex","","14595052","1695495","4955459","11182973","23404631","31736701","True","2.088e-05","D"
"sshpubkeys","ojarva/python-sshpubkeys","14599903","16623900","14733399","15274356","13567079","12800783","True","2.088e-05","D"
"kaitaistruct","kaitai-io/kaitai_struct_python_runtime","12791114","2620201","5094351","7802859","11382035","37056124","True","2.088e-05","D"
"arpeggio","textx/arpeggio","11796884","929516","2970214","5138156","9808826","40137706","True","2.087e-05","D"
"opentelemetry-instrumentation-botocore","","14590631","636632","5557471","8216768","15521278","43021005","True","2.087e-05","D"
"brotlipy","","8585241","7384377","4390142","3030815","7795295","20325574","True","2.086e-05","D"
"azureml-pipeline-steps","","8982146","12865826","12448679","8900159","6627103","4068961","True","2.083e-05","D"
"folium","","14530744","6263294","10424476","9152611","15715847","31097492","True","2.078e-05","D"
"opentelemetry-propagator-aws-xray","","11986293","81898","1687134","5153846","15761952","37246636","True","2.069e-05","D"
"runs","","8768780","2430","2182","4258","10849385","32985646","True","2.067e-05","D"
"formulaic","matthewwardrop/formulaic","13231137","2009901","5145113","6083759","20137127","32779787","True","2.066e-05","D"
"sklearn-compat","","1826718","0","0","0","163437","8970152","False","2.065e-05","D"
"dbutils","webwareforpython/dbutils","14398061","3132297","7381290","10967217","21966263","28543238","True","2.059e-05","D"
"replit","replit/replit-py","14372495","23309852","35253745","12649372","211917","437590","True","2.056e-05","D"
"flatten-json","amirziai/flatten","14359988","4032273","11655717","18258020","18132470","19721461","True","2.054e-05","D"
"pyu2f","google/pyu2f","5585777","2886390","5583023","6851454","8308027","4299989","False","2.052e-05","D"
"umap-learn","lmcinnes/umap","14266813","9581243","9598998","10268736","15899272","25985816","True","2.052e-05","D"
"dominate","knio/dominate","13919237","7321825","8117589","17511548","19623416","17021806","True","2.051e-05","D"
"urwid","","13148318","8203979","5759051","8411712","12593743","30773104","True","2.048e-05","D"
"dropbox","dropbox/dropbox-sdk-python","14308345","6950358","10692753","12741505","20880424","20276685","True","2.047e-05","D"
"gprof2dot","","14272361","4209864","5904329","8769480","16557104","35921026","True","2.041e-05","D"
"rignore","","12811306","0","0","0","201285","63855243","True","2.041e-05","D"
"yacs","rbgirshick/yacs","14260284","4083827","8620181","19262943","19631321","19703147","True","2.04e-05","D"
"pycomposefile","","13862792","0","142964","3016141","15982101","50172755","True","2.037e-05","D"
"clickhouse-sqlalchemy","","8605553","638096","5544396","6553636","7417225","22874412","True","2.036e-05","D"
"msgpack-python","msgpack/msgpack-python","14204193","15239177","19896884","20232982","8656433","6995487","True","2.032e-05","D"
"azureml-train-restclients-hyperdrive","","8643842","12709658","10415467","8432332","7236669","4425083","True","2.031e-05","D"
"editdistance","roy-ht/editdistance","14185519","6477953","7023010","8492279","21601672","27332682","True","2.029e-05","D"
"premailer","","14177871","5815208","8756198","10275295","14737763","31304889","True","2.028e-05","D"
"azure-mgmt-appcontainers","","13771854","0","17467","4684800","15870817","48286186","True","2.024e-05","D"
"gitdb2","gitpython-developers/gitdb","14129622","17498851","15977606","11546615","14066064","11558973","True","2.021e-05","D"
"pyside6-essentials","","4374101","0","479410","2083662","5772773","13534658","False","2.021e-05","D"
"jq","","14130658","1901577","6362450","8967088","17926378","35495795","True","2.021e-05","D"
"yaspin","pavdmyt/yaspin","14121665","3687521","8261519","8378763","18486098","31794425","True","2.02e-05","D"
"backrefs","","10643940","167487","150706","26006","45996","52829506","True","2.019e-05","D"
"llama-index-llms-openai","","10395591","0","0","0","11014397","40963558","True","2.018e-05","D"
"blessings","erikrose/blessings","14100159","21986806","16756448","11410380","11717127","8630035","True","2.017e-05","D"
"anyascii","anyascii/anyascii","14071166","2509830","4614694","7293153","15970213","39967939","True","2.013e-05","D"
"langchain-google-community","langchain-ai/langchain-google","14068899","0","0","0","6868606","63475887","True","2.012e-05","D"
"lightning","","14054334","0","403306","4685226","19687764","45495376","True","2.01e-05","D"
"pyhanko","matthiasvalvekens/pyhanko","13177947","10633","1622288","5674468","16820716","41761632","True","2.01e-05","D"
"pymupdfb","pymupdf/pymupdf","14042135","0","0","16142022","25861079","28207573","True","2.008e-05","D"
"zstd","sergey-dryabzhinsky/python-zstd","14030870","1257188","3029680","6812550","15009507","44045427","True","2.007e-05","D"
"flask-socketio","","14022659","17433824","9828112","10054471","13617806","19179081","True","2.006e-05","D"
"psycopg-c","psycopg/psycopg","1812275","4756","96025","957162","2970349","5033081","False","2.004e-05","D"
"pdm","pdm-project/pdm","14010871","71798","608439","3965763","14276128","51132225","True","2.004e-05","D"
"pykwalify","grokzen/pykwalify","13992407","6176066","10194369","8215059","16868507","28508034","True","2.001e-05","D"
"interface-meta","","12198194","2022399","5123336","5232747","17095231","31517257","True","1.995e-05","D"
"python-pam","firefighterblu3/python-pam","13943878","10241536","10096203","9904078","18587073","20890498","True","1.994e-05","D"
"rfc3987","dgerber/rfc3987","13940113","11250400","10425903","10221635","14034260","23768369","True","1.994e-05","D"
"sphinx-autobuild","sphinx-doc/sphinx-autobuild","13930400","2034957","3415974","5320927","11860797","47019346","True","1.993e-05","D"
"commentjson","","13912436","1950989","5242517","10281962","20598395","31488318","True","1.99e-05","D"
"ortools","google/or-tools","13902655","4299655","9423303","8960652","18798619","28031048","True","1.989e-05","D"
"svgwrite","mozman/svgwrite","13876874","1556076","9273999","3595365","22569471","32389457","True","1.985e-05","D"
"dbt-redshift","dbt-labs/dbt-adapters","13861791","5238445","10312020","13139624","14801427","25817439","True","1.983e-05","D"
"azure-search-documents","","13857514","2210415","3072671","3376047","20225832","40402605","True","1.982e-05","D"
"yamale","23andme/yamale","13824293","1977054","9110751","11614505","20979536","25439617","True","1.977e-05","D"
"cmaes","cyberagentailab/cmaes","13811115","7237039","21429471","19660551","11919266","8809250","True","1.975e-05","D"
"cvxpy","cvxpy/cvxpy","13793264","3766513","10217211","7518476","19003769","28460351","True","1.973e-05","D"
"dbt-spark","dbt-labs/dbt-adapters","12618709","195506","2018378","7164935","13748823","39965902","True","1.971e-05","D"
"rustworkx","qiskit/rustworkx","12798850","0","420238","5107266","18773817","39692930","True","1.97e-05","D"
"fastapi-cloud-cli","","13756086","0","0","0","476","68779954","True","1.968e-05","D"
"opencensus-ext-logging","census-instrumentation/opencensus-python","13725718","2340819","7910172","12927784","32976530","12473287","True","1.963e-05","D"
"flask-bcrypt","","13722937","9102217","11439863","14263629","14479995","19328981","True","1.963e-05","D"
"json-repair","mangiucugna/json_repair","13698962","0","0","10619","6555340","61928853","True","1.959e-05","D"
"gdown","wkentaro/gdown","13658323","1989239","4971792","15035064","19139875","27155643","True","1.954e-05","D"
