"formula","dep_name","dep_type","fetched_at"
"libxfont2","xorgproto","build","2026-04-16 22:49:08.142515"
"libxfont2","xtrans","build","2026-04-16 22:49:08.142515"
"libxfont2","freetype","runtime","2026-04-16 22:49:08.142515"
"libxfont2","libfontenc","runtime","2026-04-16 22:49:08.142515"
"libxft","pkgconf","build","2026-04-16 22:49:08.142515"
"libxft","fontconfig","runtime","2026-04-16 22:49:08.142515"
"libxft","freetype","runtime","2026-04-16 22:49:08.142515"
"libxft","libx11","runtime","2026-04-16 22:49:08.142515"
"libxft","libxrender","runtime","2026-04-16 22:49:08.142515"
"libxi","pkgconf","build","2026-04-16 22:49:08.142515"
"libxi","libx11","runtime","2026-04-16 22:49:08.142515"
"libxi","libxext","runtime","2026-04-16 22:49:08.142515"
"libxi","libxfixes","runtime","2026-04-16 22:49:08.142515"
"libxi","xorgproto","runtime","2026-04-16 22:49:08.142515"
"libxinerama","pkgconf","build","2026-04-16 22:49:08.142515"
"libxinerama","libx11","runtime","2026-04-16 22:49:08.142515"
"libxinerama","libxext","runtime","2026-04-16 22:49:08.142515"
"libxinerama","xorgproto","runtime","2026-04-16 22:49:08.142515"
"libxkbcommon","bison","build","2026-04-16 22:49:08.142515"
"libxkbcommon","meson","build","2026-04-16 22:49:08.142515"
"libxkbcommon","ninja","build","2026-04-16 22:49:08.142515"
"libxkbcommon","pkgconf","build","2026-04-16 22:49:08.142515"
"libxkbcommon","libxcb","runtime","2026-04-16 22:49:08.142515"
"libxkbcommon","xkeyboard-config","runtime","2026-04-16 22:49:08.142515"
"libxkbcommon","xorg-server","runtime","2026-04-16 22:49:08.142515"
"libxkbfile","meson","build","2026-04-16 22:49:08.142515"
"libxkbfile","ninja","build","2026-04-16 22:49:08.142515"
"libxkbfile","pkgconf","build","2026-04-16 22:49:08.142515"
"libxkbfile","libx11","runtime","2026-04-16 22:49:08.142515"
"libxls","__none__","","2026-04-16 22:49:08.142515"
"libxlsxwriter","__none__","","2026-04-16 22:49:08.142515"
"libxmi","autoconf","build","2026-04-16 22:49:08.142515"
"libxmi","automake","build","2026-04-16 22:49:08.142515"
"libxmi","libtool","build","2026-04-16 22:49:08.142515"
"libxml++","meson","build","2026-04-16 22:49:08.142515"
"libxml++","ninja","build","2026-04-16 22:49:08.142515"
"libxml++","pkgconf","build","2026-04-16 22:49:08.142515"
"libxml++","glibmm@2.66","runtime","2026-04-16 22:49:08.142515"
"libxml++@3","meson","build","2026-04-16 22:49:08.142515"
"libxml++@3","ninja","build","2026-04-16 22:49:08.142515"
"libxml++@3","pkgconf","build","2026-04-16 22:49:08.142515"
"libxml++@3","glibmm@2.66","runtime","2026-04-16 22:49:08.142515"
"libxml++@4","meson","build","2026-04-16 22:49:08.142515"
"libxml++@4","ninja","build","2026-04-16 22:49:08.142515"
"libxml++@4","pkgconf","build","2026-04-16 22:49:08.142515"
"libxml++@4","glibmm","runtime","2026-04-16 22:49:08.142515"
"libxml++@5","meson","build","2026-04-16 22:49:08.142515"
"libxml++@5","ninja","build","2026-04-16 22:49:08.142515"
"libxml++@5","pkgconf","build","2026-04-16 22:49:08.142515"
"libxml2","pkgconf","build","2026-04-16 22:49:08.142515"
"libxml2","readline","runtime","2026-04-16 22:49:08.142515"
"libxmlb","gi-docgen","build","2026-04-16 22:49:08.142515"
"libxmlb","gobject-introspection","build","2026-04-16 22:49:08.142515"
"libxmlb","meson","build","2026-04-16 22:49:08.142515"
"libxmlb","ninja","build","2026-04-16 22:49:08.142515"
"libxmlb","pkgconf","build","2026-04-16 22:49:08.142515"
"libxmlb","python@3.14","build","2026-04-16 22:49:08.142515"
"libxmlb","vala","build","2026-04-16 22:49:08.142515"
"libxmlb","glib","runtime","2026-04-16 22:49:08.142515"
"libxmlb","xz","runtime","2026-04-16 22:49:08.142515"
"libxmlb","zstd","runtime","2026-04-16 22:49:08.142515"
"libxmlsec1","pkgconf","build","2026-04-16 22:49:08.142515"
"libxmlsec1","gnutls","runtime","2026-04-16 22:49:08.142515"
"libxmlsec1","libxml2","runtime","2026-04-16 22:49:08.142515"
"libxmlsec1","openssl@3","runtime","2026-04-16 22:49:08.142515"
"libxmp","__none__","","2026-04-16 22:49:08.142515"
"libxmp-lite","__none__","","2026-04-16 22:49:08.142515"
"libxmu","pkgconf","build","2026-04-16 22:49:08.142515"
"libxmu","libx11","runtime","2026-04-16 22:49:08.142515"
"libxmu","libxext","runtime","2026-04-16 22:49:08.142515"
"libxmu","libxt","runtime","2026-04-16 22:49:08.142515"
"libxo","libtool","build","2026-04-16 22:49:08.142515"
"libxp","autoconf","build","2026-04-16 22:49:08.142515"
"libxp","automake","build","2026-04-16 22:49:08.142515"
"libxp","libtool","build","2026-04-16 22:49:08.142515"
"libxp","pkgconf","build","2026-04-16 22:49:08.142515"
"libxp","util-macros","build","2026-04-16 22:49:08.142515"
"libxp","libx11","runtime","2026-04-16 22:49:08.142515"
"libxp","libxau","runtime","2026-04-16 22:49:08.142515"
"libxp","libxext","runtime","2026-04-16 22:49:08.142515"
"libxpm","gettext","build","2026-04-16 22:49:08.142515"
"libxpm","pkgconf","build","2026-04-16 22:49:08.142515"
"libxpm","gettext","runtime","2026-04-16 22:49:08.142515"
"libxpm","libx11","runtime","2026-04-16 22:49:08.142515"
"libxpresent","pkgconf","build","2026-04-16 22:49:08.142515"
"libxpresent","libx11","runtime","2026-04-16 22:49:08.142515"
"libxpresent","libxext","runtime","2026-04-16 22:49:08.142515"
"libxpresent","libxfixes","runtime","2026-04-16 22:49:08.142515"
"libxpresent","libxrandr","runtime","2026-04-16 22:49:08.142515"
"libxrandr","pkgconf","build","2026-04-16 22:49:08.142515"
"libxrandr","libx11","runtime","2026-04-16 22:49:08.142515"
"libxrandr","libxext","runtime","2026-04-16 22:49:08.142515"
"libxrandr","libxrender","runtime","2026-04-16 22:49:08.142515"
"libxrandr","xorgproto","runtime","2026-04-16 22:49:08.142515"
"libxrender","pkgconf","build","2026-04-16 22:49:08.142515"
"libxrender","libx11","runtime","2026-04-16 22:49:08.142515"
"libxrender","xorgproto","runtime","2026-04-16 22:49:08.142515"
"libxres","pkgconf","build","2026-04-16 22:49:08.142515"
"libxres","xorgproto","build","2026-04-16 22:49:08.142515"
"libxres","libx11","runtime","2026-04-16 22:49:08.142515"
"libxres","libxext","runtime","2026-04-16 22:49:08.142515"
"libxscrnsaver","pkgconf","build","2026-04-16 22:49:08.142515"
"libxscrnsaver","libx11","runtime","2026-04-16 22:49:08.142515"
"libxscrnsaver","libxext","runtime","2026-04-16 22:49:08.142515"
"libxscrnsaver","xorgproto","runtime","2026-04-16 22:49:08.142515"
"libxsd-frontend","build2","build","2026-04-16 22:49:08.142515"
"libxsd-frontend","libcutl","runtime","2026-04-16 22:49:08.142515"
"libxsd-frontend","xerces-c","runtime","2026-04-16 22:49:08.142515"
"libxshmfence","pkgconf","build","2026-04-16 22:49:08.142515"
"libxshmfence","xorgproto","build","2026-04-16 22:49:08.142515"
"libxslt","pkgconf","build","2026-04-16 22:49:08.142515"
"libxslt","libgcrypt","runtime","2026-04-16 22:49:08.142515"
"libxslt","libgpg-error","runtime","2026-04-16 22:49:08.142515"
"libxslt","libxml2","runtime","2026-04-16 22:49:08.142515"
"libxspf","cpptest","build","2026-04-16 22:49:08.142515"
"libxspf","pkgconf","build","2026-04-16 22:49:08.142515"
"libxspf","uriparser","runtime","2026-04-16 22:49:08.142515"
"libxt","pkgconf","build","2026-04-16 22:49:08.142515"
"libxt","libice","runtime","2026-04-16 22:49:08.142515"
"libxt","libsm","runtime","2026-04-16 22:49:08.142515"
"libxt","libx11","runtime","2026-04-16 22:49:08.142515"
"libxtst","pkgconf","build","2026-04-16 22:49:08.142515"
"libxtst","util-macros","build","2026-04-16 22:49:08.142515"
"libxtst","libx11","runtime","2026-04-16 22:49:08.142515"
"libxtst","libxext","runtime","2026-04-16 22:49:08.142515"
"libxtst","libxi","runtime","2026-04-16 22:49:08.142515"
"libxtst","xorgproto","runtime","2026-04-16 22:49:08.142515"
"libxv","pkgconf","build","2026-04-16 22:49:08.142515"
"libxv","util-macros","build","2026-04-16 22:49:08.142515"
"libxv","libx11","runtime","2026-04-16 22:49:08.142515"
"libxv","libxext","runtime","2026-04-16 22:49:08.142515"
"libxv","xorgproto","runtime","2026-04-16 22:49:08.142515"
"libxvmc","pkgconf","build","2026-04-16 22:49:08.142515"
"libxvmc","util-macros","build","2026-04-16 22:49:08.142515"
"libxvmc","xorgproto","build","2026-04-16 22:49:08.142515"
"libxvmc","libx11","runtime","2026-04-16 22:49:08.142515"
"libxvmc","libxext","runtime","2026-04-16 22:49:08.142515"
"libxvmc","libxv","runtime","2026-04-16 22:49:08.142515"
"libxxf86dga","pkgconf","build","2026-04-16 22:49:08.142515"
"libxxf86dga","xorgproto","build","2026-04-16 22:49:08.142515"
"libxxf86dga","libx11","runtime","2026-04-16 22:49:08.142515"
"libxxf86dga","libxext","runtime","2026-04-16 22:49:08.142515"
"libxxf86vm","pkgconf","build","2026-04-16 22:49:08.142515"
"libxxf86vm","libx11","runtime","2026-04-16 22:49:08.142515"
"libxxf86vm","libxext","runtime","2026-04-16 22:49:08.142515"
"libxxf86vm","xorgproto","runtime","2026-04-16 22:49:08.142515"
"libyaml","autoconf","build","2026-04-16 22:49:08.142515"
"libyaml","automake","build","2026-04-16 22:49:08.142515"
"libyaml","libtool","build","2026-04-16 22:49:08.142515"
"libyubikey","__none__","","2026-04-16 22:49:08.142515"
"libzdb","libpq","runtime","2026-04-16 22:49:08.142515"
"libzdb","mariadb-connector-c","runtime","2026-04-16 22:49:08.142515"
"libzdb","sqlite","runtime","2026-04-16 22:49:08.142515"
"libzen","cmake","build","2026-04-16 22:49:08.142515"
"libzen","pkgconf","build","2026-04-16 22:49:08.142515"
"libzim","meson","build","2026-04-16 22:49:08.142515"
"libzim","ninja","build","2026-04-16 22:49:08.142515"
"libzim","pkgconf","build","2026-04-16 22:49:08.142515"
"libzim","icu4c@78","runtime","2026-04-16 22:49:08.142515"
"libzim","xapian","runtime","2026-04-16 22:49:08.142515"
"libzim","xz","runtime","2026-04-16 22:49:08.142515"
"libzim","zstd","runtime","2026-04-16 22:49:08.142515"
"libzip","cmake","build","2026-04-16 22:49:08.142515"
"libzip","xz","runtime","2026-04-16 22:49:08.142515"
"libzip","zstd","runtime","2026-04-16 22:49:08.142515"
"libzzip","cmake","build","2026-04-16 22:49:08.142515"
"libzzip","pkgconf","build","2026-04-16 22:49:08.142515"
"license-eye","go","build","2026-04-16 22:49:08.142515"
"licensed","cmake","build","2026-04-16 22:49:08.142515"
"licensed","pkgconf","build","2026-04-16 22:49:08.142515"
"licensed","ruby","runtime","2026-04-16 22:49:08.142515"
"licensed","xz","runtime","2026-04-16 22:49:08.142515"
"licensefinder","ruby","runtime","2026-04-16 22:49:08.142515"
"licenseplist","__none__","","2026-04-16 22:49:08.142515"
"licensor","rust","build","2026-04-16 22:49:08.142515"
"lief","cmake","build","2026-04-16 22:49:08.142515"
"lief","frozen","build","2026-04-16 22:49:08.142515"
"lief","nlohmann-json","build","2026-04-16 22:49:08.142515"
"lief","utf8cpp","build","2026-04-16 22:49:08.142515"
"lief","fmt","runtime","2026-04-16 22:49:08.142515"
"lief","mbedtls@3","runtime","2026-04-16 22:49:08.142515"
"lief","spdlog","runtime","2026-04-16 22:49:08.142515"
"lief","tl-expected","runtime","2026-04-16 22:49:08.142515"
"lifelines","__none__","","2026-04-16 22:49:08.142515"
"lightgbm","cmake","build","2026-04-16 22:49:08.142515"
"lightgbm","libomp","runtime","2026-04-16 22:49:08.142515"
"lighthouse","cmake","build","2026-04-16 22:49:08.142515"
"lighthouse","protobuf","build","2026-04-16 22:49:08.142515"
"lighthouse","rust","build","2026-04-16 22:49:08.142515"
"lightning","binutils","build","2026-04-16 22:49:08.142515"
"lighttpd","autoconf","build","2026-04-16 22:49:08.142515"
"lighttpd","automake","build","2026-04-16 22:49:08.142515"
"lighttpd","libtool","build","2026-04-16 22:49:08.142515"
"lighttpd","pkgconf","build","2026-04-16 22:49:08.142515"
"lighttpd","openldap","runtime","2026-04-16 22:49:08.142515"
"lighttpd","openssl@3","runtime","2026-04-16 22:49:08.142515"
"lighttpd","pcre2","runtime","2026-04-16 22:49:08.142515"
"likec4","pnpm","build","2026-04-16 22:49:08.142515"
"likec4","graphviz","runtime","2026-04-16 22:49:08.142515"
"likec4","node","runtime","2026-04-16 22:49:08.142515"
"lilv","meson","build","2026-04-16 22:49:08.142515"
"lilv","ninja","build","2026-04-16 22:49:08.142515"
"lilv","pkgconf","build","2026-04-16 22:49:08.142515"
"lilv","python@3.14","build","2026-04-16 22:49:08.142515"
"lilv","libsndfile","runtime","2026-04-16 22:49:08.142515"
"lilv","lv2","runtime","2026-04-16 22:49:08.142515"
"lilv","serd","runtime","2026-04-16 22:49:08.142515"
"lilv","sord","runtime","2026-04-16 22:49:08.142515"
"lilv","sratom","runtime","2026-04-16 22:49:08.142515"
"lilv","zix","runtime","2026-04-16 22:49:08.142515"
"lilypond","bison","build","2026-04-16 22:49:08.142515"
"lilypond","fontforge","build","2026-04-16 22:49:08.142515"
"lilypond","gettext","build","2026-04-16 22:49:08.142515"
"lilypond","pkgconf","build","2026-04-16 22:49:08.142515"
"lilypond","t1utils","build","2026-04-16 22:49:08.142515"
"lilypond","texinfo","build","2026-04-16 22:49:08.142515"
"lilypond","texlive","build","2026-04-16 22:49:08.142515"
"lilypond","bdw-gc","runtime","2026-04-16 22:49:08.142515"
"lilypond","fontconfig","runtime","2026-04-16 22:49:08.142515"
"lilypond","freetype","runtime","2026-04-16 22:49:08.142515"
"lilypond","gettext","runtime","2026-04-16 22:49:08.142515"
"lilypond","ghostscript","runtime","2026-04-16 22:49:08.142515"
"lilypond","glib","runtime","2026-04-16 22:49:08.142515"
"lilypond","guile","runtime","2026-04-16 22:49:08.142515"
"lilypond","harfbuzz","runtime","2026-04-16 22:49:08.142515"
"lilypond","pango","runtime","2026-04-16 22:49:08.142515"
"lilypond","python@3.14","runtime","2026-04-16 22:49:08.142515"
"lima","go","build","2026-04-16 22:49:08.142515"
"lima-additional-guestagents","go","build","2026-04-16 22:49:08.142515"
"lima-additional-guestagents","lima","runtime","2026-04-16 22:49:08.142515"
"lima-additional-guestagents","qemu","runtime","2026-04-16 22:49:08.142515"
"limesuite","cmake","build","2026-04-16 22:49:08.142515"
"limesuite","fltk","runtime","2026-04-16 22:49:08.142515"
"limesuite","gnuplot","runtime","2026-04-16 22:49:08.142515"
"limesuite","libusb","runtime","2026-04-16 22:49:08.142515"
"limesuite","soapysdr","runtime","2026-04-16 22:49:08.142515"
"limine","lld","build","2026-04-16 22:49:08.142515"
"limine","llvm","build","2026-04-16 22:49:08.142515"
"limine","mtools","build","2026-04-16 22:49:08.142515"
"limine","nasm","build","2026-04-16 22:49:08.142515"
"link-grammar","ant","build","2026-04-16 22:49:08.142515"
"link-grammar","autoconf","build","2026-04-16 22:49:08.142515"
"link-grammar","autoconf-archive","build","2026-04-16 22:49:08.142515"
"link-grammar","automake","build","2026-04-16 22:49:08.142515"
"link-grammar","libtool","build","2026-04-16 22:49:08.142515"
"link-grammar","pkgconf","build","2026-04-16 22:49:08.142515"
"link-grammar","python@3.14","build","2026-04-16 22:49:08.142515"
"link-grammar","swig","build","2026-04-16 22:49:08.142515"
"linkerd","go","build","2026-04-16 22:49:08.142515"
"linklint","__none__","","2026-04-16 22:49:08.142515"
"links","pkgconf","build","2026-04-16 22:49:08.142515"
"links","openssl@3","runtime","2026-04-16 22:49:08.142515"
"linode-cli","certifi","runtime","2026-04-16 22:49:08.142515"
"linode-cli","libyaml","runtime","2026-04-16 22:49:08.142515"
"linode-cli","python@3.14","runtime","2026-04-16 22:49:08.142515"
"linux-headers@4.4","__none__","","2026-04-16 22:49:08.142515"
"linux-headers@5.15","__none__","","2026-04-16 22:49:08.142515"
"linux-headers@6.8","__none__","","2026-04-16 22:49:08.142515"
"linux-pam","meson","build","2026-04-16 22:49:08.142515"
"linux-pam","ninja","build","2026-04-16 22:49:08.142515"
"linux-pam","pkgconf","build","2026-04-16 22:49:08.142515"
"linux-pam","libnsl","runtime","2026-04-16 22:49:08.142515"
"linux-pam","libtirpc","runtime","2026-04-16 22:49:08.142515"
"linux-pam","libxcrypt","runtime","2026-04-16 22:49:08.142515"
"liqoctl","go","build","2026-04-16 22:49:08.142515"
"liquibase","openjdk","runtime","2026-04-16 22:49:08.142515"
"liquid-dsp","autoconf","build","2026-04-16 22:49:08.142515"
"liquid-dsp","automake","build","2026-04-16 22:49:08.142515"
"liquid-dsp","fftw","runtime","2026-04-16 22:49:08.142515"
"liquidctl","pkgconf","build","2026-04-16 22:49:08.142515"
"liquidctl","hidapi","runtime","2026-04-16 22:49:08.142515"
"liquidctl","libusb","runtime","2026-04-16 22:49:08.142515"
"liquidctl","pillow","runtime","2026-04-16 22:49:08.142515"
"liquidctl","python@3.14","runtime","2026-04-16 22:49:08.142515"
"liquidprompt","__none__","","2026-04-16 22:49:08.142515"
"lispkit","__none__","","2026-04-16 22:49:08.142515"
"lit","python@3.14","runtime","2026-04-16 22:49:08.142515"
"litani","coreutils","build","2026-04-16 22:49:08.142515"
"litani","mandoc","build","2026-04-16 22:49:08.142515"
"litani","scdoc","build","2026-04-16 22:49:08.142515"
"litani","gnuplot","runtime","2026-04-16 22:49:08.142515"
"litani","graphviz","runtime","2026-04-16 22:49:08.142515"
"litani","libyaml","runtime","2026-04-16 22:49:08.142515"
"litani","ninja","runtime","2026-04-16 22:49:08.142515"
"litani","python@3.14","runtime","2026-04-16 22:49:08.142515"
"litecli","rust","build","2026-04-16 22:49:08.142515"
"litecli","certifi","runtime","2026-04-16 22:49:08.142515"
"litecli","libyaml","runtime","2026-04-16 22:49:08.142515"
"litecli","pydantic","runtime","2026-04-16 22:49:08.142515"
"litecli","python@3.14","runtime","2026-04-16 22:49:08.142515"
"litehtml","cmake","build","2026-04-16 22:49:08.142515"
"litehtml","gumbo-parser","runtime","2026-04-16 22:49:08.142515"
"literate-git","pkgconf","build","2026-04-16 22:49:08.142515"
"literate-git","pygit2","runtime","2026-04-16 22:49:08.142515"
"literate-git","python@3.14","runtime","2026-04-16 22:49:08.142515"
"litmusctl","go","build","2026-04-16 22:49:08.142515"
"litra","pkgconf","build","2026-04-16 22:49:08.142515"
"litra","rust","build","2026-04-16 22:49:08.142515"
"little-cms2","jpeg-turbo","runtime","2026-04-16 22:49:08.142515"
"little-cms2","libtiff","runtime","2026-04-16 22:49:08.142515"
"livekit","go","build","2026-04-16 22:49:08.142515"
