"package","avg_downloads","avg_downloads_share","2021","2022","2023","2024","2025"
"pairing","1924989","0.00004608","554327","971989","1170945","2466823","4460864"
"rustybuzz","1917708","0.00004591","135889","312433","723231","2373975","6043016"
"ambient-authority","1917672","0.00004591","64716","653501","1315981","2997010","4557152"
"curve25519-dalek-ng","1916566","0.00004588","124309","516194","1657513","3148679","4136136"
"cpp_macros","1912706","0.00004579","572711","1290206","1662210","3643987","2394418"
"ucd-util","1908407","0.00004569","1160473","1112067","739726","1303909","5225862"
"range-set","1908051","0.00004568","1704","13889","35769","1758809","7730084"
"tokio-tcp","1906566","0.00004564","2546260","1838584","1692023","1734707","1721259"
"orbclient","1906559","0.00004564","64755","85809","787608","2228131","6366495"
"sendfd","1905742","0.00004562","10323","116887","984520","2131274","6285710"
"libp2p-ping","1901955","0.00004553","566766","1060459","1520391","2603065","3759096"
"objc-foundation","1897145","0.00004542","501858","864881","2164742","3220653","2733592"
"polkavm-common","1896696","0.00004541","0","0","2194","3440322","6040964"
"pnet_sys","1895044","0.00004537","431930","852453","1098389","1929689","5162763"
"rust_decimal_macros","1893682","0.00004533","308290","736190","1340621","2382675","4700638"
"pnet_datalink","1892426","0.00004530","424188","855707","1104565","1921815","5155859"
"pulldown-cmark-escape","1889089","0.00004522","0","0","0","1829745","7615701"
"octocrab","1887018","0.00004517","32551","245126","353382","839880","7964152"
"libp2p-request-response","1884012","0.00004510","561200","985529","1614961","2720562","3537811"
"unscanny","1878094","0.00004496","0","860","51979","790147","8547485"
"asn1","1875270","0.00004489","387046","1371215","1678580","2467120","3472393"
"filedescriptor","1874496","0.00004487","263149","642572","969986","1866881","5629894"
"bitvec-nom2","1870149","0.00004477","0","0","44123","1169138","8137487"
"asn1_derive","1869969","0.00004477","373580","1364309","1686720","2459260","3465979"
"hex_fmt","1867525","0.00004471","632556","1136053","1032637","1273847","5262534"
"dasp_sample","1865971","0.00004467","42111","135210","1453550","2773328","4925660"
"lambda_runtime_api_client","1863257","0.00004461","0","678111","1901825","2489203","4247150"
"chumsky","1860374","0.00004454","8846","53506","505696","2513660","6220163"
"deadpool-postgres","1859563","0.00004452","267644","466619","1022220","2496078","5045258"
"tauri-utils","1858917","0.00004450","67842","342875","894929","2173558","5815384"
"backtrace-ext","1857720","0.00004447","0","0","793332","2712659","5782613"
"static_init_macro","1852166","0.00004434","182108","558013","2129821","2839102","3551789"
"static_init","1850841","0.00004431","180961","558935","2132043","2843966","3538302"
"ringbuf","1850629","0.00004430","92053","234739","924700","2539090","5462563"
"fake","1849091","0.00004427","129948","603348","1391593","2652336","4468232"
"base64-url","1848646","0.00004426","222342","558054","1745025","3079370","3638442"
"ed25519-dalek-bip32","1847972","0.00004424","126857","475040","923713","3922705","3791549"
"blake2-rfc","1842609","0.00004411","782025","1091941","1296706","2710255","3332122"
"signal-hook-tokio","1842120","0.00004410","149113","790188","1238794","2136761","4895747"
"cadence-macros","1840338","0.00004406","345","5598","26624","801687","8367438"
"walrus","1838895","0.00004402","324922","477590","1989344","3116904","3285716"
"trackable_derive","1833559","0.00004389","347653","628447","888531","1848206","5454960"
"newline-converter","1832131","0.00004386","27122","131908","1218470","2591009","5192150"
"memory-db","1829333","0.00004379","538182","907071","1744530","2649519","3307365"
"nuid","1827496","0.00004375","208339","389804","849759","2121128","5568454"
"qrcode","1826724","0.00004373","669761","853576","1316902","2321390","3971994"
"sea-query-derive","1826156","0.00004372","98805","470727","1089417","2330261","5141571"
"rpds","1825370","0.00004370","67304","161798","734624","2426565","5736562"
"rocket","1823376","0.00004365","575789","1139745","1517308","1842277","4041761"
"syntect","1822978","0.00004364","318891","534870","1025979","2251407","4983745"
"tracing-chrome","1821848","0.00004361","23901","735224","823031","2784622","4742464"
"mp4","1821273","0.00004360","13395","13963","96934","1188291","7793785"
"block-sys","1820150","0.00004357","68","35164","840742","2159523","6065256"
"tauri","1818727","0.00004354","70058","344691","919284","2103231","5656375"
"encoding_rs_io","1817253","0.00004350","364981","723786","1142947","2264660","4589894"
"rocket_codegen","1816121","0.00004348","573855","1123492","1514545","1832465","4036251"
"pmutil","1816059","0.00004348","968810","2308015","2661272","2482155","660047"
"cpal","1814735","0.00004344","453438","755605","1543227","2358566","3962841"
"copyless","1812921","0.00004340","2452493","3112104","1010274","905251","1584484"
"docker_credential","1812456","0.00004339","588","13917","47823","1074625","7925329"
"egui-winit","1811756","0.00004337","13648","188454","656119","1436805","6763756"
"interpolate_name","1809960","0.00004333","67105","109146","192442","1049496","7631611"
"woothee","1808915","0.00004330","205523","584635","873920","1409577","5970924"
"tantivy","1808498","0.00004329","52341","251301","1067775","3397157","4273917"
"instability","1805388","0.00004322","0","0","0","684568","8342375"
"line-wrap","1802926","0.00004316","404251","808171","2320348","3611243","1870618"
"svgtypes","1801989","0.00004314","166063","330793","781329","2250734","5481026"
"tokio-current-thread","1801419","0.00004313","2451144","1683388","1598198","1645474","1628891"
"alsa-sys","1801361","0.00004312","382438","582159","1291931","2234935","4515346"
"tokio-tar","1800663","0.00004311","41295","105530","332317","1424770","7099406"
"pix","1798095","0.00004305","13321","38241","72546","1179228","7687142"
"file-per-thread-logger","1797255","0.00004303","698840","1054042","1841014","2726101","2666279"
"deno_core_icudata","1795773","0.00004299","0","0","0","527959","8450907"
"cfb-mode","1795121","0.00004297","137589","427095","786330","1289188","6335407"
"async_io_stream","1792175","0.00004290","108029","424607","1317851","2821816","4288575"
"png_pong","1792028","0.00004290","9803","31432","65932","1179221","7673755"
"multiversion","1791191","0.00004288","412897","1134199","1213144","1916980","4278739"
"libp2p-websocket","1789061","0.00004283","581280","1096228","1528535","2594094","3145169"
"extfmt","1788156","0.00004281","79659","119004","68651","1116785","7556684"
"multiversion-macros","1788004","0.00004280","414483","1131850","1211621","1909789","4272280"
"tantivy-query-grammar","1784857","0.00004273","48143","243729","1015689","3380845","4235882"
"rasn-pkix","1784331","0.00004272","739","5077","9014","1087229","7819597"
"unescaper","1779502","0.00004260","0","577","291407","1644104","6961422"
"gix-dir","1779339","0.00004260","0","0","0","980084","7916613"
"tantivy-common","1776547","0.00004253","14122","238103","1023757","3381526","4225229"
"sd-notify","1776143","0.00004252","108652","893668","1441759","3099260","3337376"
"biscuit-auth","1776014","0.00004252","1360","6406","16416","962473","7893415"
"muda","1773735","0.00004246","0","267","556036","1485722","6826652"
"pharos","1771436","0.00004241","103037","424137","1329365","2818143","4182498"
"socks","1769327","0.00004236","199836","455058","603100","1588857","5999785"
"awc","1766104","0.00004228","1854386","1584270","1236381","1520303","2635181"
"spl-token-2022","1764235","0.00004224","0","206917","739164","2253075","5622019"
"img-parts","1764104","0.00004223","4240","18607","45491","1141354","7610832"
"wepoll-ffi","1763704","0.00004222","841091","2842336","1986670","1602878","1545547"
"biscuit-parser","1763478","0.00004222","0","693","6617","938076","7872007"
"tantivy-bitpacker","1763256","0.00004221","19010","222880","996797","3360211","4217383"
"ownedbytes","1762205","0.00004219","14487","222171","998168","3361194","4215009"
"pep440_rs","1761038","0.00004216","0","0","158065","904257","7742870"
"unicode-ccc","1759943","0.00004213","133249","273518","567912","2015718","5809320"
"unicode-bidi-mirroring","1759884","0.00004213","130562","269106","563157","2009330","5827268"
"biscuit-quote","1759461","0.00004212","0","770","6629","938834","7851076"
"dbl","1758886","0.00004211","139832","282361","621278","1111219","6639742"
"freetype-sys","1758620","0.00004210","318951","590520","1216980","1331905","5334748"
"tauri-runtime-wry","1758249","0.00004209","55336","332718","893253","2003115","5506824"
"tokenizers","1755486","0.00004203","8935","60967","287278","1302228","7118026"
"pyo3-async-runtimes-macros","1754377","0.00004200","0","0","0","219748","8552140"
"cmac","1754368","0.00004200","115200","277103","627581","1110981","6640975"
"android-properties","1750751","0.00004191","253","26688","663792","2029640","6033385"
"tauri-macros","1749671","0.00004189","60100","332794","889012","1970104","5496346"
"tauri-runtime","1749438","0.00004188","55480","331513","892294","1980775","5487128"
"moxcms","1749090","0.00004187","0","0","0","0","8745452"
"environmental","1748078","0.00004185","560679","934978","1679734","2660895","2904107"
"tauri-codegen","1747851","0.00004184","59893","333325","885951","1969443","5490643"
"as-slice","1747102","0.00004182","733634","736873","934558","948246","5382201"
"rasn-ocsp","1746023","0.00004180","15","545","3094","1060282","7666183"
"tauri-build","1740196","0.00004166","60048","325135","831814","1982235","5501750"
"mirai-annotations","1739905","0.00004165","173051","230789","893177","5078030","2324479"
"im-rc","1738839","0.00004163","656968","1189852","1671511","2181767","2994098"
"glutin-winit","1737345","0.00004159","0","633","556324","1492682","6637090"
"crc-fast","1737113","0.00004159","0","0","0","0","8685568"
"schnellru","1737064","0.00004158","0","135","1235547","2829184","4620458"
"async-generic","1736802","0.00004158","0","0","9455","1107582","7566973"
"nkeys","1735877","0.00004156","210115","443114","1005117","1816926","5204116"
"snmalloc-sys","1733609","0.00004150","58749","113810","212032","3720825","4562632"
"swc_allocator","1733129","0.00004149","0","0","0","838294","7827352"
"rustfix","1732149","0.00004147","789252","1312814","1816688","1985467","2756528"
"rocket_http","1731180","0.00004144","543123","1048786","1432502","1725363","3906128"
"atree","1730807","0.00004143","127","6171","27591","1095668","7524478"
"jfifdump","1730319","0.00004142","111","470","9714","1103753","7537549"
"imagesize","1730316","0.00004142","130948","183452","729177","2314109","5293898"
"libp2p-tls","1728445","0.00004138","0","15424","1418232","2919979","4288591"
"ico","1727102","0.00004135","37718","280569","1038994","1927541","5350689"
"capnp","1725936","0.00004132","304621","805398","1109087","2314202","4096376"
"snmalloc-rs","1722664","0.00004124","58263","104277","205061","3699610","4546109"
"libp2p-quic","1721648","0.00004122","3661","18230","1422534","2922889","4240926"
"bitcoin-internals","1720811","0.00004120","0","0","37399","2785070","5781587"
"spl-token","1718149","0.00004113","167871","607820","763611","2130798","4920649"
"const-sha1","1717314","0.00004111","382961","945030","1610230","1917269","3731082"
"planus","1717259","0.00004111","16","472308","787422","1684165","5642387"
"salvo","1717071","0.00004111","17819","486948","642535","2225179","5212877"
"debug-ignore","1715552","0.00004107","18646","572968","1232679","2949108","3804363"
"spade","1713899","0.00004103","14584","84075","347624","2104119","6019094"
"color-print","1712164","0.00004099","177","900","638003","3303683","4618058"
"c2pa","1712059","0.00004099","0","5352","16487","1129148","7409312"
"color-print-proc-macro","1711310","0.00004097","144","973","637661","3298966","4618807"
"quick_cache","1711299","0.00004097","0","3139","192737","2115629","6244993"
"alloy-json-abi","1710996","0.00004096","0","0","41442","1361173","7152367"
"array-init-cursor","1710329","0.00004094","20","473246","783873","1677129","5617378"
"usvg","1709764","0.00004093","130185","271898","674645","2143188","5328907"
"alloy-sol-type-parser","1706959","0.00004086","0","0","41237","1354835","7138727"
"rexif","1706172","0.00004085","27093","72527","55225","734738","7641277"
"trie-root","1704079","0.00004079","508893","837564","1689021","2632863","2852057"
"alloy-sol-macro-input","1703771","0.00004079","0","0","0","1314799","7204056"
"keccak-asm","1703096","0.00004077","0","0","1216","1654325","6859943"
"sha3-asm","1702670","0.00004076","0","0","1223","1654862","6857268"
