repo,repo_id,year,metric,value,fetched_at
slint-ui/document-features,gh/454325623,2025,opened_issues,4,
smithy-lang/smithy-rs,gh/308027791,2021,closed_issues,179,
smithy-lang/smithy-rs,gh/308027791,2021,opened_issues,274,
smithy-lang/smithy-rs,gh/308027791,2022,closed_issues,181,
smithy-lang/smithy-rs,gh/308027791,2022,opened_issues,321,
smithy-lang/smithy-rs,gh/308027791,2023,closed_issues,170,
smithy-lang/smithy-rs,gh/308027791,2023,opened_issues,226,
smithy-lang/smithy-rs,gh/308027791,2024,closed_issues,129,
smithy-lang/smithy-rs,gh/308027791,2024,opened_issues,108,
smithy-lang/smithy-rs,gh/308027791,2025,closed_issues,75,
smithy-lang/smithy-rs,gh/308027791,2025,opened_issues,100,
smithy-lang/smithy-typescript,gh/208319207,2021,closed_issues,7,
smithy-lang/smithy-typescript,gh/208319207,2021,opened_issues,14,
smithy-lang/smithy-typescript,gh/208319207,2022,closed_issues,13,
smithy-lang/smithy-typescript,gh/208319207,2022,opened_issues,21,
smithy-lang/smithy-typescript,gh/208319207,2023,closed_issues,28,
smithy-lang/smithy-typescript,gh/208319207,2023,opened_issues,47,
smithy-lang/smithy-typescript,gh/208319207,2024,closed_issues,52,
smithy-lang/smithy-typescript,gh/208319207,2024,opened_issues,67,
smithy-lang/smithy-typescript,gh/208319207,2025,closed_issues,36,
smithy-lang/smithy-typescript,gh/208319207,2025,opened_issues,38,
smol-rs/fastrand,gh/267368764,2021,closed_issues,4,
smol-rs/fastrand,gh/267368764,2021,opened_issues,7,
smol-rs/fastrand,gh/267368764,2022,closed_issues,4,
smol-rs/fastrand,gh/267368764,2022,opened_issues,8,
smol-rs/fastrand,gh/267368764,2023,closed_issues,14,
smol-rs/fastrand,gh/267368764,2023,opened_issues,11,
smol-rs/fastrand,gh/267368764,2024,closed_issues,5,
smol-rs/fastrand,gh/267368764,2024,opened_issues,7,
smol-rs/fastrand,gh/267368764,2025,closed_issues,1,
smol-rs/fastrand,gh/267368764,2025,opened_issues,2,
smol-rs/futures-lite,gh/274204350,2021,opened_issues,3,
smol-rs/futures-lite,gh/274204350,2022,opened_issues,4,
smol-rs/futures-lite,gh/274204350,2023,opened_issues,6,
smol-rs/futures-lite,gh/274204350,2024,opened_issues,7,
smol-rs/futures-lite,gh/274204350,2025,opened_issues,8,
snowflakedb/snowflake-connector-python,gh/62262074,2021,closed_issues,80,
snowflakedb/snowflake-connector-python,gh/62262074,2021,opened_issues,103,
snowflakedb/snowflake-connector-python,gh/62262074,2022,closed_issues,59,
snowflakedb/snowflake-connector-python,gh/62262074,2022,opened_issues,145,
snowflakedb/snowflake-connector-python,gh/62262074,2023,closed_issues,251,
snowflakedb/snowflake-connector-python,gh/62262074,2023,opened_issues,155,
snowflakedb/snowflake-connector-python,gh/62262074,2024,closed_issues,95,
snowflakedb/snowflake-connector-python,gh/62262074,2024,opened_issues,88,
snowflakedb/snowflake-connector-python,gh/62262074,2025,closed_issues,87,
snowflakedb/snowflake-connector-python,gh/62262074,2025,opened_issues,101,
socketio/socket.io,gh/557980,2021,closed_issues,603,
socketio/socket.io,gh/557980,2021,opened_issues,196,
socketio/socket.io,gh/557980,2022,closed_issues,147,
socketio/socket.io,gh/557980,2022,opened_issues,143,
socketio/socket.io,gh/557980,2023,closed_issues,137,
socketio/socket.io,gh/557980,2023,opened_issues,147,
socketio/socket.io,gh/557980,2024,closed_issues,103,
socketio/socket.io,gh/557980,2024,opened_issues,110,
socketio/socket.io,gh/557980,2025,closed_issues,48,
socketio/socket.io,gh/557980,2025,opened_issues,70,
sqlalchemy/sqlalchemy,gh/159271175,2021,closed_issues,834,
sqlalchemy/sqlalchemy,gh/159271175,2021,opened_issues,882,
sqlalchemy/sqlalchemy,gh/159271175,2022,closed_issues,616,
sqlalchemy/sqlalchemy,gh/159271175,2022,opened_issues,573,
sqlalchemy/sqlalchemy,gh/159271175,2023,closed_issues,580,
sqlalchemy/sqlalchemy,gh/159271175,2023,opened_issues,617,
sqlalchemy/sqlalchemy,gh/159271175,2024,closed_issues,318,
sqlalchemy/sqlalchemy,gh/159271175,2024,opened_issues,346,
sqlalchemy/sqlalchemy,gh/159271175,2025,closed_issues,216,
sqlalchemy/sqlalchemy,gh/159271175,2025,opened_issues,184,
sqlite/sqlite,gh/176278485,2021,closed_issues,0,
sqlite/sqlite,gh/176278485,2021,opened_issues,0,
sqlite/sqlite,gh/176278485,2022,closed_issues,0,
sqlite/sqlite,gh/176278485,2022,opened_issues,0,
sqlite/sqlite,gh/176278485,2023,closed_issues,0,
sqlite/sqlite,gh/176278485,2023,opened_issues,0,
sqlite/sqlite,gh/176278485,2024,closed_issues,0,
sqlite/sqlite,gh/176278485,2024,opened_issues,0,
sqlite/sqlite,gh/176278485,2025,closed_issues,0,
sqlite/sqlite,gh/176278485,2025,opened_issues,0,
srijs/rust-crc32fast,gh/157348282,2021,closed_issues,3,
srijs/rust-crc32fast,gh/157348282,2021,opened_issues,3,
srijs/rust-crc32fast,gh/157348282,2022,closed_issues,2,
srijs/rust-crc32fast,gh/157348282,2022,opened_issues,3,
srijs/rust-crc32fast,gh/157348282,2023,closed_issues,0,
srijs/rust-crc32fast,gh/157348282,2023,opened_issues,2,
srijs/rust-crc32fast,gh/157348282,2024,closed_issues,4,
srijs/rust-crc32fast,gh/157348282,2024,opened_issues,6,
srijs/rust-crc32fast,gh/157348282,2025,closed_issues,6,
srijs/rust-crc32fast,gh/157348282,2025,opened_issues,3,
stacktracejs/stackframe,gh/23548039,2021,opened_issues,0,
stacktracejs/stackframe,gh/23548039,2022,opened_issues,9,
stacktracejs/stackframe,gh/23548039,2023,opened_issues,2,
stacktracejs/stackframe,gh/23548039,2024,opened_issues,0,
stacktracejs/stackframe,gh/23548039,2025,opened_issues,0,
stebalien/tempfile,gh/33832372,2021,closed_issues,7,
stebalien/tempfile,gh/33832372,2021,opened_issues,12,
stebalien/tempfile,gh/33832372,2022,closed_issues,12,
stebalien/tempfile,gh/33832372,2022,opened_issues,16,
stebalien/tempfile,gh/33832372,2023,closed_issues,19,
stebalien/tempfile,gh/33832372,2023,opened_issues,18,
stebalien/tempfile,gh/33832372,2024,closed_issues,21,
stebalien/tempfile,gh/33832372,2024,opened_issues,18,
stebalien/tempfile,gh/33832372,2025,closed_issues,27,
stebalien/tempfile,gh/33832372,2025,opened_issues,18,
stebalien/xattr,gh/38889646,2021,opened_issues,0,
stebalien/xattr,gh/38889646,2022,opened_issues,1,
stebalien/xattr,gh/38889646,2023,opened_issues,7,
stebalien/xattr,gh/38889646,2024,opened_issues,1,
stebalien/xattr,gh/38889646,2025,opened_issues,10,
stefankoegl/python-json-pointer,gh/2133577,2021,closed_issues,3,
stefankoegl/python-json-pointer,gh/2133577,2021,opened_issues,3,
stefankoegl/python-json-pointer,gh/2133577,2022,closed_issues,2,
stefankoegl/python-json-pointer,gh/2133577,2022,opened_issues,4,
stefankoegl/python-json-pointer,gh/2133577,2023,closed_issues,2,
stefankoegl/python-json-pointer,gh/2133577,2023,opened_issues,2,
stefankoegl/python-json-pointer,gh/2133577,2024,closed_issues,1,
stefankoegl/python-json-pointer,gh/2133577,2024,opened_issues,1,
stefankoegl/python-json-pointer,gh/2133577,2025,closed_issues,1,
stefankoegl/python-json-pointer,gh/2133577,2025,opened_issues,2,
stefanpenner/get-caller-file,gh/48818175,2021,closed_issues,0,
stefanpenner/get-caller-file,gh/48818175,2021,opened_issues,0,
stefanpenner/get-caller-file,gh/48818175,2022,closed_issues,0,
stefanpenner/get-caller-file,gh/48818175,2022,opened_issues,0,
stefanpenner/get-caller-file,gh/48818175,2023,closed_issues,0,
stefanpenner/get-caller-file,gh/48818175,2023,opened_issues,1,
stefanpenner/get-caller-file,gh/48818175,2024,closed_issues,0,
stefanpenner/get-caller-file,gh/48818175,2024,opened_issues,0,
stefanpenner/get-caller-file,gh/48818175,2025,closed_issues,0,
stefanpenner/get-caller-file,gh/48818175,2025,opened_issues,0,
storybookjs/storybook,gh/54173593,2021,closed_issues,1043,
storybookjs/storybook,gh/54173593,2021,opened_issues,1778,
storybookjs/storybook,gh/54173593,2022,closed_issues,708,
storybookjs/storybook,gh/54173593,2022,opened_issues,1275,
storybookjs/storybook,gh/54173593,2023,closed_issues,2379,
storybookjs/storybook,gh/54173593,2023,opened_issues,2011,
storybookjs/storybook,gh/54173593,2024,closed_issues,977,
storybookjs/storybook,gh/54173593,2024,opened_issues,1193,
storybookjs/storybook,gh/54173593,2025,closed_issues,856,
storybookjs/storybook,gh/54173593,2025,opened_issues,1030,
storyyeller/stable_deref_trait,gh/84378452,2021,opened_issues,0,
storyyeller/stable_deref_trait,gh/84378452,2022,opened_issues,2,
storyyeller/stable_deref_trait,gh/84378452,2023,opened_issues,1,
storyyeller/stable_deref_trait,gh/84378452,2024,opened_issues,0,
storyyeller/stable_deref_trait,gh/84378452,2025,opened_issues,2,
stream-utils/destroy,gh/15544623,2021,closed_issues,0,
stream-utils/destroy,gh/15544623,2021,opened_issues,0,
stream-utils/destroy,gh/15544623,2022,closed_issues,0,
stream-utils/destroy,gh/15544623,2022,opened_issues,0,
stream-utils/destroy,gh/15544623,2023,closed_issues,0,
stream-utils/destroy,gh/15544623,2023,opened_issues,0,
stream-utils/destroy,gh/15544623,2024,closed_issues,0,
stream-utils/destroy,gh/15544623,2024,opened_issues,0,
stream-utils/destroy,gh/15544623,2025,closed_issues,0,
stream-utils/destroy,gh/15544623,2025,opened_issues,0,
stream-utils/raw-body,gh/12823654,2021,closed_issues,1,
stream-utils/raw-body,gh/12823654,2021,opened_issues,1,
stream-utils/raw-body,gh/12823654,2022,closed_issues,1,
stream-utils/raw-body,gh/12823654,2022,opened_issues,1,
stream-utils/raw-body,gh/12823654,2023,closed_issues,2,
stream-utils/raw-body,gh/12823654,2023,opened_issues,1,
stream-utils/raw-body,gh/12823654,2024,closed_issues,1,
stream-utils/raw-body,gh/12823654,2024,opened_issues,2,
stream-utils/raw-body,gh/12823654,2025,closed_issues,2,
stream-utils/raw-body,gh/12823654,2025,opened_issues,2,
stream-utils/unpipe,gh/37428186,2021,closed_issues,0,
stream-utils/unpipe,gh/37428186,2021,opened_issues,0,
stream-utils/unpipe,gh/37428186,2022,closed_issues,0,
stream-utils/unpipe,gh/37428186,2022,opened_issues,0,
stream-utils/unpipe,gh/37428186,2023,closed_issues,0,
stream-utils/unpipe,gh/37428186,2023,opened_issues,0,
stream-utils/unpipe,gh/37428186,2024,closed_issues,0,
stream-utils/unpipe,gh/37428186,2024,opened_issues,0,
stream-utils/unpipe,gh/37428186,2025,closed_issues,0,
stream-utils/unpipe,gh/37428186,2025,opened_issues,0,
streamich/memfs,gh/37490572,2021,closed_issues,9,
streamich/memfs,gh/37490572,2021,opened_issues,25,
streamich/memfs,gh/37490572,2022,closed_issues,24,
streamich/memfs,gh/37490572,2022,opened_issues,23,
streamich/memfs,gh/37490572,2023,closed_issues,28,
streamich/memfs,gh/37490572,2023,opened_issues,31,
streamich/memfs,gh/37490572,2024,closed_issues,24,
streamich/memfs,gh/37490572,2024,opened_issues,28,
streamich/memfs,gh/37490572,2025,closed_issues,69,
streamich/memfs,gh/37490572,2025,opened_issues,50,
stub42/pytz,gh/63155638,2021,closed_issues,5,
stub42/pytz,gh/63155638,2021,opened_issues,15,
stub42/pytz,gh/63155638,2022,closed_issues,16,
stub42/pytz,gh/63155638,2022,opened_issues,19,
stub42/pytz,gh/63155638,2023,closed_issues,6,
stub42/pytz,gh/63155638,2023,opened_issues,17,
stub42/pytz,gh/63155638,2024,closed_issues,11,
stub42/pytz,gh/63155638,2024,opened_issues,12,
stub42/pytz,gh/63155638,2025,closed_issues,0,
stub42/pytz,gh/63155638,2025,opened_issues,5,
suguru03/neo-async,gh/27030361,2021,closed_issues,2,
suguru03/neo-async,gh/27030361,2021,opened_issues,2,
suguru03/neo-async,gh/27030361,2022,closed_issues,0,
suguru03/neo-async,gh/27030361,2022,opened_issues,0,
suguru03/neo-async,gh/27030361,2023,closed_issues,0,
suguru03/neo-async,gh/27030361,2023,opened_issues,1,
suguru03/neo-async,gh/27030361,2024,closed_issues,2,
suguru03/neo-async,gh/27030361,2024,opened_issues,1,
suguru03/neo-async,gh/27030361,2025,closed_issues,0,
suguru03/neo-async,gh/27030361,2025,opened_issues,0,
sunfishcode/is-terminal,gh/450693203,2021,opened_issues,0,
sunfishcode/is-terminal,gh/450693203,2022,opened_issues,2,
sunfishcode/is-terminal,gh/450693203,2023,opened_issues,3,
sunfishcode/is-terminal,gh/450693203,2024,opened_issues,2,
sunfishcode/is-terminal,gh/450693203,2025,opened_issues,1,
sunfishcode/linux-raw-sys,gh/376157851,2021,opened_issues,2,
sunfishcode/linux-raw-sys,gh/376157851,2022,opened_issues,2,
sunfishcode/linux-raw-sys,gh/376157851,2023,opened_issues,6,
sunfishcode/linux-raw-sys,gh/376157851,2024,opened_issues,3,
sunfishcode/linux-raw-sys,gh/376157851,2025,opened_issues,7,
superchupudev/tinyglobby,gh/832295123,2021,opened_issues,0,
superchupudev/tinyglobby,gh/832295123,2022,opened_issues,0,
superchupudev/tinyglobby,gh/832295123,2023,opened_issues,0,
superchupudev/tinyglobby,gh/832295123,2024,opened_issues,41,
superchupudev/tinyglobby,gh/832295123,2025,opened_issues,40,
sval-rs/sval,gh/157205610,2021,closed_issues,2,
sval-rs/sval,gh/157205610,2021,opened_issues,4,
sval-rs/sval,gh/157205610,2022,closed_issues,0,
sval-rs/sval,gh/157205610,2022,opened_issues,1,
sval-rs/sval,gh/157205610,2023,closed_issues,12,
sval-rs/sval,gh/157205610,2023,opened_issues,8,
sval-rs/sval,gh/157205610,2024,closed_issues,0,
sval-rs/sval,gh/157205610,2024,opened_issues,4,
sval-rs/sval,gh/157205610,2025,closed_issues,3,
sval-rs/sval,gh/157205610,2025,opened_issues,1,
sval-rs/value-bag,gh/288349261,2021,opened_issues,6,
sval-rs/value-bag,gh/288349261,2022,opened_issues,0,
sval-rs/value-bag,gh/288349261,2023,opened_issues,9,
sval-rs/value-bag,gh/288349261,2024,opened_issues,1,
sval-rs/value-bag,gh/288349261,2025,opened_issues,1,
svg/svgo,gh/5508088,2021,opened_issues,123,
svg/svgo,gh/5508088,2022,opened_issues,63,
svg/svgo,gh/5508088,2023,opened_issues,59,
svg/svgo,gh/5508088,2024,opened_issues,66,
svg/svgo,gh/5508088,2025,opened_issues,30,
swc-project/swc,gh/115110181,2021,closed_issues,581,
swc-project/swc,gh/115110181,2021,opened_issues,700,
swc-project/swc,gh/115110181,2022,closed_issues,931,
swc-project/swc,gh/115110181,2022,opened_issues,1027,
swc-project/swc,gh/115110181,2023,closed_issues,701,
swc-project/swc,gh/115110181,2023,opened_issues,723,
swc-project/swc,gh/115110181,2024,closed_issues,494,
swc-project/swc,gh/115110181,2024,opened_issues,524,
swc-project/swc,gh/115110181,2025,closed_issues,403,
swc-project/swc,gh/115110181,2025,opened_issues,429,
sybrenstuvel/python-rsa,gh/50107469,2021,closed_issues,10,2026-07-05T22:54:39+00:00
sybrenstuvel/python-rsa,gh/50107469,2021,opened_issues,6,
sybrenstuvel/python-rsa,gh/50107469,2022,closed_issues,11,2026-07-05T22:54:39+00:00
sybrenstuvel/python-rsa,gh/50107469,2022,opened_issues,13,
sybrenstuvel/python-rsa,gh/50107469,2023,closed_issues,12,2026-07-05T22:54:39+00:00
sybrenstuvel/python-rsa,gh/50107469,2023,opened_issues,9,
sybrenstuvel/python-rsa,gh/50107469,2024,closed_issues,0,2026-07-05T22:54:39+00:00
sybrenstuvel/python-rsa,gh/50107469,2024,opened_issues,2,
sybrenstuvel/python-rsa,gh/50107469,2025,closed_issues,0,2026-07-05T22:54:39+00:00
sybrenstuvel/python-rsa,gh/50107469,2025,opened_issues,3,
syntax-tree/unist-util-is,gh/41795086,2021,closed_issues,1,
syntax-tree/unist-util-is,gh/41795086,2021,opened_issues,0,
syntax-tree/unist-util-is,gh/41795086,2022,closed_issues,0,
syntax-tree/unist-util-is,gh/41795086,2022,opened_issues,0,
syntax-tree/unist-util-is,gh/41795086,2023,closed_issues,0,
syntax-tree/unist-util-is,gh/41795086,2023,opened_issues,0,
syntax-tree/unist-util-is,gh/41795086,2024,closed_issues,0,
syntax-tree/unist-util-is,gh/41795086,2024,opened_issues,0,
syntax-tree/unist-util-is,gh/41795086,2025,closed_issues,0,
syntax-tree/unist-util-is,gh/41795086,2025,opened_issues,0,
syntax-tree/unist-util-stringify-position,gh/56377330,2021,opened_issues,0,
syntax-tree/unist-util-stringify-position,gh/56377330,2022,opened_issues,0,
syntax-tree/unist-util-stringify-position,gh/56377330,2023,opened_issues,0,
syntax-tree/unist-util-stringify-position,gh/56377330,2024,opened_issues,0,
syntax-tree/unist-util-stringify-position,gh/56377330,2025,opened_issues,0,
syntax-tree/unist-util-visit,gh/38453852,2021,opened_issues,4,
syntax-tree/unist-util-visit,gh/38453852,2022,opened_issues,0,
syntax-tree/unist-util-visit,gh/38453852,2023,opened_issues,1,
syntax-tree/unist-util-visit,gh/38453852,2024,opened_issues,1,
syntax-tree/unist-util-visit,gh/38453852,2025,opened_issues,2,
syntax-tree/unist-util-visit-parents,gh/54721341,2021,opened_issues,0,
syntax-tree/unist-util-visit-parents,gh/54721341,2022,opened_issues,0,
syntax-tree/unist-util-visit-parents,gh/54721341,2023,opened_issues,1,
syntax-tree/unist-util-visit-parents,gh/54721341,2024,opened_issues,1,
syntax-tree/unist-util-visit-parents,gh/54721341,2025,opened_issues,1,
systemd/systemd,gh/32873313,2021,closed_issues,1100,
systemd/systemd,gh/32873313,2021,opened_issues,1241,
systemd/systemd,gh/32873313,2022,closed_issues,1042,
systemd/systemd,gh/32873313,2022,opened_issues,1324,
systemd/systemd,gh/32873313,2023,closed_issues,1227,
systemd/systemd,gh/32873313,2023,opened_issues,1386,
systemd/systemd,gh/32873313,2024,closed_issues,1189,
systemd/systemd,gh/32873313,2024,opened_issues,1509,
systemd/systemd,gh/32873313,2025,closed_issues,965,
systemd/systemd,gh/32873313,2025,opened_issues,1338,
szmarczak/defer-to-connect,gh/144603785,2021,opened_issues,0,
szmarczak/defer-to-connect,gh/144603785,2022,opened_issues,0,
szmarczak/defer-to-connect,gh/144603785,2023,opened_issues,0,
szmarczak/defer-to-connect,gh/144603785,2024,opened_issues,0,
szmarczak/defer-to-connect,gh/144603785,2025,opened_issues,0,
taiki-e/pin-project,gh/164668916,2021,closed_issues,6,
taiki-e/pin-project,gh/164668916,2021,opened_issues,6,
taiki-e/pin-project,gh/164668916,2022,closed_issues,3,
taiki-e/pin-project,gh/164668916,2022,opened_issues,7,
taiki-e/pin-project,gh/164668916,2023,closed_issues,1,
taiki-e/pin-project,gh/164668916,2023,opened_issues,1,
taiki-e/pin-project,gh/164668916,2024,closed_issues,1,
taiki-e/pin-project,gh/164668916,2024,opened_issues,0,
taiki-e/pin-project,gh/164668916,2025,closed_issues,1,
taiki-e/pin-project,gh/164668916,2025,opened_issues,4,
taiki-e/pin-project-lite,gh/216847853,2021,closed_issues,4,
taiki-e/pin-project-lite,gh/216847853,2021,opened_issues,7,
taiki-e/pin-project-lite,gh/216847853,2022,closed_issues,1,
taiki-e/pin-project-lite,gh/216847853,2022,opened_issues,1,
taiki-e/pin-project-lite,gh/216847853,2023,closed_issues,3,
taiki-e/pin-project-lite,gh/216847853,2023,opened_issues,4,
taiki-e/pin-project-lite,gh/216847853,2024,closed_issues,4,
taiki-e/pin-project-lite,gh/216847853,2024,opened_issues,2,
taiki-e/pin-project-lite,gh/216847853,2025,closed_issues,0,
taiki-e/pin-project-lite,gh/216847853,2025,opened_issues,2,
taiki-e/portable-atomic,gh/448365131,2021,closed_issues,0,
